#Wave		#Intensity
1318.707031	161.961945
1317.582031	177.930023
1316.455078	111.756432
1315.328125	157.342957
1314.201172	173.274078
1313.072266	141.329712
1311.945313	159.537048
1310.816406	170.901749
1309.689453	175.427505
1308.560547	136.672119
1307.431641	150.312225
1306.304688	177.609695
1305.175781	175.301010
1304.046875	198.031647
1302.916016	136.548904
1301.787109	143.350479
1300.658203	166.074539
1299.527344	131.925812
1298.398438	125.079475
1297.267578	131.878174
1296.136719	152.314499
1295.005859	150.014038
1293.875000	147.714401
1292.744141	168.136765
1291.613281	129.487335
1290.480469	161.262085
1289.349609	149.878494
1288.216797	168.015182
1287.085938	156.634460
1285.953125	183.841965
1284.820313	145.231567
1283.687500	165.624771
1282.554688	165.594772
1281.421875	163.296783
1280.289063	156.464401
1279.154297	126.962601
1278.021484	194.942947
1276.886719	176.776688
1275.753906	197.138260
1274.619141	185.774780
1273.484375	138.173264
1272.349609	176.648514
1271.214844	163.030594
1270.078125	115.459053
1268.943359	176.552383
1267.808594	181.046509
1266.671875	140.285583
1265.535156	180.980789
1264.400391	104.045052
1263.263672	167.346420
1262.126953	158.271912
1260.990234	142.418839
1259.853516	180.816467
1258.714844	149.146469
1257.578125	171.713196
1256.441406	171.681976
1255.302734	124.220947
1254.164063	128.714661
1253.025391	162.557358
1251.886719	135.439819
1250.748047	151.213608
1249.609375	144.416550
1248.470703	139.878067
1247.332031	169.176529
1246.191406	148.848236
1245.052734	146.566254
1243.912109	155.557373
1242.771484	169.053284
1241.630859	160.007950
1240.490234	159.978790
1239.349609	182.477737
1238.208984	162.172852
1237.068359	177.907211
1235.925781	162.113708
1234.785156	186.846985
1233.642578	119.290154
1232.501953	76.511795
1231.359375	148.495789
1230.216797	125.973419
1229.074219	161.936249
1227.931641	182.145004
1226.787109	148.387344
1225.644531	191.069992
1224.500000	159.570480
1223.357422	132.576584
1222.212891	157.265503
1221.068359	166.221710
1219.925781	193.141266
1218.781250	159.424667
1217.634766	175.110550
1216.490234	166.100128
1215.345703	127.918587
1214.199219	166.039352
1213.054688	132.358490
1211.908203	174.950378
1210.761719	179.403427
1209.617188	190.581238
1208.470703	163.645660
1207.322266	174.822235
1206.175781	127.731300
1205.029297	165.796219
1203.882813	208.327316
1202.734375	172.454437
1201.585938	167.944305
1200.439453	152.241577
1199.291016	174.598007
1198.142578	187.994141
1196.994141	145.444962
1195.845703	143.181061
1194.695313	149.865158
1193.546875	158.783188
1192.398438	176.641800
1191.248047	149.782623
1190.097656	113.992699
1188.947266	118.441238
1187.798828	158.637421
1186.648438	151.906509
1185.496094	156.345596
1184.345703	196.512634
1183.195313	151.822754
1182.042969	120.542953
1180.892578	176.317444
1179.740234	169.590637
1178.587891	180.714661
1177.435547	156.144424
1176.283203	178.417938
1175.130859	165.006210
1173.978516	180.581650
1172.826172	167.174454
1171.671875	142.629257
1170.519531	142.602982
1169.365234	171.537613
1168.210938	138.095734
1167.056641	167.020508
1165.902344	142.497910
1164.748047	146.923874
1163.593750	144.671082
1162.439453	182.474472
1161.283203	146.842606
1160.128906	157.937912
1158.972656	149.012497
1157.818359	173.445221
1156.662109	164.520233
1155.505859	193.386734
1154.349609	146.680084
1153.191406	142.208969
1152.035156	146.625916
1150.878906	144.377640
1149.720703	166.558807
1148.564453	159.866913
1147.406250	150.957520
1146.248047	168.686035
1145.089844	148.682571
1143.931641	122.030289
1142.773438	166.374176
1141.615234	164.125488
1140.455078	146.355118
1139.296875	137.459671
1138.136719	139.650925
1136.976563	188.383041
1135.818359	137.383362
1134.658203	135.142487
1133.498047	146.192657
1132.335938	177.170410
1131.175781	161.638062
1130.015625	172.677170
1128.853516	196.992569
1127.693359	143.844315
1126.531250	130.542175
1125.369141	188.034378
1124.207031	141.552582
1123.044922	152.583084
1121.882813	141.500092
1120.720703	170.210724
1119.556641	145.867844
1118.394531	165.728149
1117.230469	167.906693
1116.068359	159.039978
1114.904297	156.801971
1113.740234	132.484116
1112.576172	172.197372
1111.412109	185.408875
1110.246094	154.478699
1109.082031	141.211426
1107.917969	165.451401
1106.751953	136.747742
1105.585938	172.005508
1104.421875	158.744797
1103.255859	193.985352
1102.089844	160.889740
1100.921875	167.470490
1099.755859	165.236191
1098.589844	107.934235
1097.421875	169.579376
1096.255859	178.355499
1095.087891	125.486069
1093.919922	151.875916
1092.751953	129.840729
1091.583984	156.219925
1090.416016	153.990952
1089.248047	151.762817
1088.080078	162.729797
1086.910156	131.918488
1085.740234	134.092148
1084.572266	171.430130
1083.402344	153.818878
1082.232422	147.199188
1081.062500	160.351303
1079.892578	182.283234
1078.722656	175.661911
1077.550781	140.503311
1076.380859	140.477097
1075.208984	155.812698
1074.037109	173.336700
1072.867188	140.398468
1071.695313	138.178940
1070.523438	160.082199
1069.349609	164.437302
1068.177734	157.830322
1067.005859	168.759232
1065.832031	166.536438
1064.660156	131.451569
1063.486328	188.378708
1062.312500	135.782516
1061.138672	133.567505
1059.964844	183.894638
1058.791016	124.762306
1057.617188	168.507034
1056.441406	122.527649
1055.267578	190.319839
1054.091797	148.727905
1052.916016	144.326538
1051.742188	163.976730
1050.566406	163.946045
1049.390625	133.317810
1048.212891	157.329269
1047.037109	174.777557
1045.861328	172.560516
1044.683594	161.608673
1043.507813	124.459038
1042.330078	135.351135
1041.152344	152.787155
1039.974609	133.118134
1038.796875	109.092766
1037.619141	154.882690
1036.439453	181.026093
1035.261719	176.630875
1034.082031	178.777969
1032.904297	161.305939
1031.724609	167.813873
1030.544922	174.319366
1029.365234	159.036560
1028.185547	111.086876
1027.005859	172.043442
1025.826172	134.996078
1024.644531	128.439896
1023.464844	158.887299
1022.283203	119.687126
1021.101563	163.179047
1019.919922	158.797760
1018.738281	158.767914
1017.556641	134.818634
1016.375000	156.534149
1015.191406	169.546783
1014.009766	147.782211
1012.826172	154.272995
1011.644531	167.278687
1010.460938	199.827835
1009.277344	162.872482
1008.093750	141.129593
1006.910156	167.152817
1005.726563	190.995819
1004.541016	128.029907
1003.357422	177.906372
1002.171875	160.519424
1000.986328	166.995499
999.802734	158.290588
998.617188	173.436462
997.431641	149.560760
996.244141	205.878174
995.058594	190.672272
993.873047	173.305740
992.685547	203.595856
991.498047	210.053986
990.312500	201.353989
989.125000	201.316010
987.937500	274.863556
986.750000	307.269775
985.562500	374.279144
984.373047	449.915436
983.185547	551.474915
981.996094	540.559631
980.808594	503.706421
979.619141	453.898621
978.429688	360.889313
977.240234	345.696899
976.050781	263.544098
974.861328	190.061462
973.669922	228.894409
972.480469	185.671677
