2.4200	9.354	-0.003	561.79	18.0						
2.4400	9.351	-0.003	563.99	18.0						
2.4600	9.348	-0.003	566.19	18.0						
2.4800	9.344	-0.003	568.39	18.0						
2.5000	9.341	-0.003	570.58	18.0						
2.5200	9.338	-0.003	572.79	18.0						
2.5400	9.336	-0.003	574.98	18.0						
2.5600	9.332	-0.003	577.18	18.0						
2.5800	9.329	-0.003	579.39	18.0						
2.6000	9.326	-0.003	581.58	18.0						
2.6200	9.323	-0.003	583.78	18.0						
2.6400	9.320	-0.003	585.98	18.0						
2.6600	9.318	-0.003	588.18	18.0						
2.6800	9.315	-0.003	590.38	18.0						
2.7000	9.312	-0.003	592.58	18.0						
2.7200	9.309	-0.004	594.78	18.0						
2.7400	9.307	-0.002	596.97	18.0						
2.7600	9.303	-0.003	599.18	18.0						
2.7800	9.301	-0.002	601.37	18.0						
2.8000	9.299	-0.003	603.57	18.0						
2.8200	9.296	-0.003	605.78	18.0						
2.8400	9.293	-0.002	607.98	18.0						
2.8600	9.291	-0.003	610.18	18.0						
2.8800	9.288	-0.003	612.38	18.0						
2.9000	9.286	-0.002	614.58	18.0						
2.9200	9.283	-0.003	616.78	18.0						
2.9400	9.281	-0.002	618.98	18.0						
2.9600	9.278	-0.002	621.17	18.0						
2.9800	9.276	-0.003	623.37	18.0						
3.0000	9.274	-0.002	625.58	18.0						
3.0200	9.271	-0.003	627.76	18.0						
3.0400	9.269	-0.002	629.96	18.0						
3.0600	9.267	-0.002	632.17	18.0						
3.0800	9.264	-0.002	634.36	18.0						
3.1000	9.262	-0.002	636.56	18.0						
3.1200	9.258	-0.004	640.56	18.0						
3.1400	9.257	-0.001	642.96	18.0						
3.1600	9.255	-0.001	645.16	18.0						
3.1800	9.254	-0.002	647.36	18.0						
3.2000	9.251	-0.002	649.56	18.0						
3.2200	9.249	-0.002	651.75	18.0						
3.2400	9.246	-0.002	653.95	18.0						
3.2600	9.245	-0.002	656.16	18.0						
3.2800	9.242	-0.003	658.35	18.0						
3.3000	9.240	-0.002	660.55	18.0						
3.3200	9.238	-0.002	662.76	18.0						
3.3400	9.236	-0.002	664.95	18.0						
3.3600	9.234	-0.002	667.15	18.0						
3.3800	9.232	-0.002	669.35	18.0						
3.4000	9.230	-0.002	671.55	18.0						
3.4200	9.228	-0.002	673.75	18.0						
3.4400	9.226	-0.002	675.95	18.0						
3.4600	9.224	-0.002	678.14	18.0						
3.4800	9.222	-0.002	680.34	18.0						
3.5000	9.220	-0.002	682.55	18.0						
3.5200	9.218	-0.002	684.74	18.0						
3.5400	9.216	-0.002	686.94	18.0						
3.5600	9.214	-0.002	689.15	18.0						
3.5800	9.212	-0.002	691.34	18.0						
3.6000	9.211	-0.002	693.54	18.0						
3.6200	9.209	-0.002	695.74	18.0						
3.6400	9.207	-0.002	697.94	18.0						
3.6600	9.205	-0.002	700.14	18.0						
3.6800	9.203	-0.002	702.34	18.0						
3.7000	9.201	-0.002	704.53	18.0						
3.7200	9.199	-0.002	706.73	18.0						
3.7400	9.197	-0.002	708.94	18.0						
3.7600	9.196	-0.002	711.13	18.0						
3.7800	9.194	-0.002	713.33	18.0						
3.8000	9.192	-0.002	715.54	18.0						
3.8200	9.190	-0.002	717.73	18.0						
3.8400	9.188	-0.002	719.93	18.0						
3.8600	9.187	-0.002	722.13	18.0						
3.8800	9.185	-0.002	724.33	18.0						
3.9000	9.183	-0.001	726.53	18.0						
3.9200	9.181	-0.002	728.73	18.0						
