6.2	8.484	0	882.98	18
6.22	8.484	0	885.18	18
6.24	8.484	0	887.38	18
6.26	8.485	0	889.57	18
6.28	8.485	0.001	891.88	18
6.3	8.486	0	894.07	18
6.32	8.486	0	896.27	18
6.34	8.486	0	898.48	18
6.36	8.487	0.001	900.67	18
6.38	8.487	0	902.87	18
6.4	8.487	0	905.07	18
6.42	8.487	0	907.47	18
6.44	8.488	0	909.68	18
6.46	8.488	0	911.87	18
6.48	8.488	0	914.08	18
6.5	8.488	0	916.27	18
6.52	8.489	0	918.47	18
6.54	8.489	0	920.67	18
6.56	8.489	0	922.86	18
6.58	8.489	0.001	925.06	18
6.6	8.49	0	927.27	18
6.62	8.49	0	929.46	18
6.64	8.49	0	931.66	18
6.66	8.49	0	933.96	18
6.68	8.49	0	936.16	18
6.7	8.491	0.001	938.36	18
6.72	8.492	0	940.56	18
6.74	8.492	0	942.75	18
6.76	8.492	0	944.96	18
6.78	8.493	0.001	947.15	18
6.8	8.492	0	949.35	18
6.82	8.493	0	951.56	18
6.84	8.493	0	953.75	18
6.86	8.494	0.001	955.95	18
6.88	8.494	0	958.15	18
6.9	8.494	0	960.35	18
6.92	8.495	0.001	962.55	18
6.94	8.495	0	964.75	18
6.96	8.495	0	966.95	18
6.98	8.496	0	969.15	18
7	8.496	0	971.35	18
7.02	8.496	0	973.54	18
7.04	8.496	0	975.74	18
7.06	8.497	0	977.95	18
7.08	8.497	0.001	980.24	18
7.1	8.498	0.001	982.45	18
7.12	8.498	0	984.64	18
7.14	8.497	-0.001	986.84	18
7.16	8.498	0	989.14	18
7.18	8.498	0.001	991.34	18
7.2	8.499	0.001	993.54	18
7.22	8.499	0	995.74	18
7.24	8.498	0	997.93	18
7.26	8.499	0.001	1000.23	18
7.28	8.499	0	1002.43	18
7.3	8.5	0.001	1004.64	18
7.32	8.501	0.001	1006.83	18
7.34	8.501	0	1009.03	18
7.36	8.502	0.001	1011.23	18
7.38	8.502	0	1013.43	18
7.4	8.502	0.001	1015.73	18
7.42	8.502	0	1017.93	18
7.44	8.503	0	1020.13	18
7.46	8.503	0.001	1022.33	18
7.48	8.503	0	1024.53	18
7.5	8.503	0	1026.83	18
7.52	8.503	0	1029.02	18
7.54	8.503	0	1031.22	18
7.56	8.504	0.001	1033.43	18
7.58	8.504	0	1035.62	18
7.6	8.505	0	1038.02	18
7.62	8.504	0	1040.22	18
7.64	8.505	0.001	1042.42	18
7.66	8.506	0	1044.62	18
7.68	8.505	-0.001	1046.82	18
7.7	8.506	0.001	1049.02	18
7.72	8.506	0.001	1051.22	18
7.74	8.507	0	1053.42	18
7.76	8.508	0.001	1055.62	18
7.78	8.508	0	1057.81	18
7.8	8.508	0	1060.01	18
7.82	8.509	0.001	1062.22	18
7.84	8.509	0	1064.41	18
7.86	8.509	0	1066.61	18
7.88	8.509	0.001	1068.81	18
7.9	8.509	0	1071.01	18
7.92	8.51	0.001	1073.21	18
7.94	8.51	0	1075.41	18
7.96	8.511	0.001	1077.61	18
7.98	8.511	0	1079.81	18
8	8.511	0	1082.1	18
8.02	8.511	0	1084.31	18
8.04	8.511	0	1086.51	18
8.06	8.512	0	1088.7	18
8.08	8.512	0	1090.9	18
8.1	8.512	0	1093.1	18
8.12	8.513	0.001	1095.3	18
8.14	8.513	0	1097.6	18
8.16	8.514	0.001	1099.8	18
8.18	8.514	0	1102	18
8.2	8.514	0	1104.2	18
8.22	8.515	0	1106.4	18
8.24	8.516	0.001	1108.59	18
8.26	8.516	0.001	1110.89	18
8.28	8.517	0.001	1113.09	18
8.3	8.517	0	1115.3	18
8.32	8.518	0	1117.49	18
8.34	8.517	0	1119.69	18
8.36	8.518	0.001	1121.9	18
8.38	8.518	0	1124.09	18
8.4	8.519	0	1126.29	18
8.42	8.519	0	1128.5	18
8.44	8.519	0	1130.69	18
8.46	8.52	0	1132.89	18
8.48	8.52	0	1135.1	18
8.5	8.521	0.001	1137.29	18
8.52	8.52	0	1139.49	18
8.54	8.52	0	1141.7	18
8.56	8.521	0.001	1143.88	18
8.58	8.521	0	1146.08	18
8.6	8.521	0	1148.38	18
8.62	8.522	0.001	1150.58	18
8.64	8.522	0.001	1152.79	18
8.66	8.522	0	1154.98	18
8.68	8.522	0	1157.18	18
8.7	8.523	0	1159.38	18
8.72	8.523	0.001	1161.58	18
8.74	8.523	-0.001	1163.78	18
8.76	8.522	-0.001	1165.98	18
8.78	8.523	0.001	1168.17	18
8.8	8.524	0.001	1170.37	18
8.82	8.524	0	1172.58	18
8.84	8.524	0	1174.77	18
8.86	8.524	0.001	1176.97	18
8.88	8.525	0.001	1179.17	18
8.9	8.525	0	1181.37	18
8.92	8.525	0	1183.57	18
8.94	8.526	0.001	1185.77	18
8.96	8.526	0	1187.97	18
8.98	8.527	0.001	1190.17	18
9	8.528	0	1192.37	18
9.02	8.528	0	1194.56	18
9.04	8.528	0	1196.87	18
9.06	8.529	0.001	1199.06	18
9.08	8.528	-0.001	1201.26	18
9.1	8.53	0.002	1203.56	18
9.12	8.529	-0.001	1205.76	18
9.14	8.529	0	1207.96	18
9.16	8.529	0	1210.16	18
9.18	8.53	0	1212.36	18
9.2	8.531	0.001	1214.56	18
9.22	8.532	0.001	1216.76	18
9.24	8.531	-0.001	1218.96	18
9.26	8.531	0	1221.25	18
9.28	8.531	0	1223.45	18
9.3	8.532	0.002	1225.75	18
9.32	8.532	0	1227.95	18
9.34	8.533	0	1230.16	18
9.36	8.532	0	1232.45	18
9.38	8.533	0.001	1234.66	18
9.4	8.534	0.001	1236.85	18
9.42	8.533	0	1239.05	18
9.44	8.535	0.001	1241.25	18
9.46	8.535	0	1243.45	18
9.48	8.534	-0.001	1245.65	18
9.5	8.536	0.002	1247.85	18
9.52	8.536	0	1250.04	18
9.54	8.535	0	1252.24	18
9.56	8.536	0.001	1254.45	18
9.58	8.536	0	1256.64	18
9.6	8.537	0	1258.84	18
9.62	8.537	0	1261.04	18
9.64	8.539	0.002	1263.24	18
9.66	8.539	0	1265.44	18
9.68	8.539	0	1267.64	18
9.7	8.54	0	1269.84	18
9.72	8.54	0	1272.04	18
9.74	8.541	0.001	1274.24	18
9.76	8.541	0	1276.43	18
9.78	8.542	0.001	1278.63	18
9.8	8.542	0	1280.84	18
9.82	8.543	0.001	1283.03	18
9.84	8.542	0	1285.23	18
9.86	8.543	0.001	1287.44	18
9.88	8.544	0	1289.63	18
9.9	8.544	0	1291.83	18
9.92	8.544	0	1294.03	18
9.94	8.544	0	1296.23	18
9.96	8.545	0.001	1298.43	18
9.98	8.545	0	1300.64	18
10	8.546	0.001	1302.83	18
10.02	8.546	0	1305.03	18
10.04	8.547	0	1307.23	18
10.06	8.547	0	1309.42	18
10.08	8.547	0	1311.62	18
10.1	8.547	0	1313.83	18
10.12	8.547	0	1316.02	18
10.14	8.548	0.001	1318.22	18
10.16	8.549	0.001	1320.43	18
10.18	8.549	-0.001	1322.62	18
10.2	8.55	0.002	1324.82	18
10.22	8.55	0	1327.02	18
10.24	8.55	0	1329.22	18
10.26	8.55	0.001	1331.41	18
10.28	8.551	0	1333.62	18
10.3	8.551	0	1335.91	18
10.32	8.551	0	1338.12	18
10.34	8.552	0.001	1340.31	18
10.36	8.552	0	1342.51	18
10.38	8.553	0.001	1344.71	18
10.4	8.553	0.001	1346.91	18
10.42	8.553	0	1349.11	18
10.44	8.554	0	1351.31	18
10.46	8.555	0.001	1353.51	18
10.48	8.555	0	1355.81	18
10.5	8.555	0	1358.01	18
10.52	8.555	0	1360.2	18
10.54	8.556	0.001	1362.41	18
10.56	8.556	0	1364.6	18
10.58	8.557	0	1366.8	18
10.6	8.557	0	1369.1	18
10.62	8.557	0.001	1371.5	18
10.64	8.559	0.001	1373.7	18
10.66	8.558	0	1375.9	18
10.68	8.559	0	1378.1	18
10.7	8.559	0	1380.3	18
10.72	8.559	0	1382.5	18
10.74	8.56	0.001	1384.7	18
10.76	8.56	0.001	1386.89	18
10.78	8.561	0	1389.1	18
10.8	8.561	0	1391.59	18
10.82	8.561	0	1393.79	18
10.84	8.562	0.001	1396	18
10.86	8.562	0	1398.19	18
10.88	8.562	0	1400.39	18
10.9	8.563	0.001	1402.59	18
10.92	8.564	0.001	1404.79	18
10.94	8.564	0	1406.99	18
10.96	8.564	0	1409.19	18
10.98	8.565	0.001	1411.39	18
11	8.565	0	1413.69	18
11.02	8.565	0	1415.89	18
11.04	8.566	0.001	1418.08	18
11.06	8.566	0	1420.29	18
11.08	8.566	0.001	1422.48	18
11.1	8.566	0	1424.68	18
11.12	8.567	0.001	1426.88	18
11.14	8.567	0.001	1429.08	18
11.16	8.567	0	1431.28	18
11.18	8.568	0.001	1433.48	18
11.2	8.568	0.001	1435.68	18
11.22	8.569	0.001	1437.88	18
11.24	8.569	0	1440.18	18
11.26	8.57	0.001	1442.38	18
11.28	8.57	0	1444.58	18
11.3	8.579	0.009	1448.78	18
11.32	8.579	0.001	1451.18	18
11.34	8.576	-0.003	1453.37	18
11.36	8.578	0.002	1455.57	18
11.38	8.578	0	1457.77	18
11.4	8.579	0.001	1459.97	18
11.42	8.578	0	1462.17	18
11.44	8.578	0	1464.37	18
11.46	8.579	0.001	1466.57	18
11.48	8.579	0	1468.76	18
11.5	8.58	0.001	1470.97	18
11.52	8.58	0	1473.16	18
11.54	8.58	0	1475.36	18
11.56	8.58	0	1477.57	18
11.58	8.581	0	1479.76	18
11.6	8.581	0	1481.96	18
11.62	8.581	0	1484.16	18
11.64	8.582	0.001	1486.36	18
11.66	8.582	0	1488.56	18
11.68	8.583	0	1490.86	18
11.7	8.583	0	1493.06	18
11.72	8.584	0.001	1495.27	18
11.74	8.584	0	1497.46	18
11.76	8.584	0	1499.66	18
11.78	8.585	0.001	1501.86	18
11.8	8.585	0	1504.05	18
11.82	8.585	0.001	1506.25	18
11.84	8.586	0.001	1508.46	18
11.86	8.586	0	1510.65	18
11.88	8.587	0	1512.85	18
11.9	8.587	0	1515.05	18
11.92	8.587	0	1517.25	18
11.94	8.588	0	1519.45	18
11.96	8.588	0.001	1521.65	18
11.98	8.589	0	1523.85	18
12	8.589	0	1526.15	18
12.02	8.589	0	1528.34	18
12.04	8.59	0.001	1530.54	18
12.06	8.59	0.001	1532.84	18
12.08	8.59	0	1535.14	18
12.1	8.591	0	1537.34	18
12.12	8.591	0	1539.54	18
12.14	8.592	0.001	1541.74	18
12.16	8.592	0	1544.04	18
12.18	8.592	0	1546.24	18
12.2	8.593	0.001	1548.44	18
12.22	8.593	0	1550.64	18
12.24	8.594	0	1552.93	18
12.26	8.594	0	1555.13	18
12.28	8.594	0	1557.34	18
12.3	8.595	0	1559.53	18
12.32	8.595	0	1561.73	18
12.34	8.595	0	1563.93	18
12.36	8.596	0.001	1566.13	18
12.38	8.597	0	1568.33	18
12.4	8.597	0	1570.53	18
12.42	8.597	0	1572.73	18
12.44	8.598	0	1574.93	18
12.46	8.598	0.001	1577.13	18
12.48	8.599	0.001	1579.32	18
12.5	8.599	0	1581.52	18
12.52	8.599	0	1583.73	18
12.54	8.6	0	1585.92	18
12.56	8.6	0.001	1588.12	18
12.58	8.6	0	1590.33	18
12.6	8.601	0	1592.62	18
12.62	8.601	0	1594.82	18
12.64	8.602	0	1597.02	18
12.66	8.602	0	1599.22	18
12.68	8.602	0	1601.42	18
12.7	8.603	0.001	1603.62	18
12.72	8.603	0	1605.82	18
12.74	8.604	0	1608.02	18
12.76	8.604	0.001	1610.21	18
12.78	8.604	0	1612.41	18
12.8	8.605	0	1614.62	18
12.82	8.606	0.001	1616.81	18
12.84	8.606	0	1619.01	18
12.86	8.606	0	1621.21	18
12.88	8.606	0	1623.41	18
12.9	8.608	0.001	1625.61	18
12.92	8.608	0	1627.81	18
12.94	8.608	0.001	1630.01	18
12.96	8.608	0	1632.21	18
12.98	8.609	0	1634.41	18
13	8.609	0	1636.6	18
13.02	8.61	0	1638.8	18
13.04	8.61	0	1641.01	18
13.06	8.61	0.001	1643.2	18
13.08	8.611	0	1645.4	18
13.1	8.611	0	1647.6	18
13.12	8.611	0	1649.8	18
13.14	8.612	0.001	1652	18
13.16	8.612	0	1654.2	18
13.18	8.612	0	1656.4	18
13.2	8.613	0.001	1658.6	18
13.22	8.614	0.001	1660.8	18
13.24	8.614	0	1662.99	18
13.26	8.614	0	1665.19	18
13.28	8.615	0	1667.4	18
13.3	8.615	0	1669.59	18
13.32	8.616	0.001	1671.79	18
13.34	8.616	0	1673.99	18
13.36	8.617	0	1676.19	18
13.38	8.617	0.001	1678.39	18
13.4	8.617	0	1680.6	18
13.42	8.618	0	1682.79	18
13.44	8.618	0	1684.99	18
13.46	8.619	0	1687.2	18
13.48	8.619	0	1689.39	18
13.5	8.619	0	1691.59	18
13.52	8.62	0.001	1693.8	18
13.54	8.621	0	1695.98	18
13.56	8.621	0	1698.18	18
13.58	8.621	0.001	1700.48	18
13.6	8.622	0	1702.68	18
13.62	8.622	0	1704.89	18
13.64	8.623	0	1707.08	18
13.66	8.623	0.001	1709.28	18
13.68	8.623	0	1711.48	18
13.7	8.624	0.001	1713.78	18
13.72	8.624	0	1715.98	18
13.74	8.625	0	1718.17	18
13.76	8.625	0	1720.37	18
13.78	8.626	0	1722.58	18
13.8	8.626	0.001	1724.77	18
13.82	8.627	0	1726.97	18
13.84	8.627	0	1729.18	18
13.86	8.628	0.001	1731.37	18
13.88	8.628	0.001	1733.57	18
13.9	8.628	0	1735.77	18
13.92	8.629	0	1737.97	18
13.94	8.629	0	1740.17	18
13.96	8.629	0	1742.37	18
13.98	8.63	0.001	1744.56	18
14	8.63	0	1746.76	18
14.02	8.63	0	1749.06	18
14.04	8.631	0	1751.26	18
14.06	8.631	0.001	1753.47	18
14.08	8.632	0	1755.66	18
14.1	8.632	0.001	1757.86	18
14.12	8.633	0	1760.06	18
14.14	8.633	0.001	1762.26	18
14.16	8.633	0	1764.46	18
14.18	8.634	0.001	1766.66	18
14.2	8.634	0	1768.86	18
14.22	8.635	0	1771.16	18
