5.00435563 60.0910190913378 1.34942208832699
5.02135563 59.3291434454159 1.34084034533544
5.03835563 59.1138942989476 1.3384058167354
5.05535563 57.2106655606738 1.31668391504629
5.07235563 57.2447547448486 1.31707613209058
5.08935563 58.2873521805304 1.32901595152579
5.10635563 60.037060903953 1.34881610157848
5.12335563 57.1829164837366 1.31636455855599
5.14035563 57.2462565540359 1.31709340864344
5.15735563 58.7294935462144 1.33404708410631
5.17435563 57.4138860002707 1.31902036651484
5.19135563 56.9605904648926 1.31380306702951
5.20835563 55.9902202347737 1.30256414062713
5.22535563 59.0459970553459 1.33763696047948
5.24235563 59.7493835185171 1.34558068481567
5.25935563 59.8558603945985 1.34677910265621
5.27635563 59.8190365505838 1.34636476383275
5.29335563 58.5076273022861 1.33152484133777
5.31035563 57.5471058964159 1.32054976953948
5.32735563 59.7858768553218 1.34599154456484
5.34435563 57.6174421687196 1.32135653629965
5.36135563 56.9995658975994 1.31425247675419
5.37835563 59.5370694151748 1.34318785679504
5.39535563 59.291898668789 1.34041941275278
5.41235563 59.4805648023447 1.34255031847853
5.42935563 60.3052996226846 1.3518259214483
5.44635563 60.4625938826406 1.3535877565291
5.46335563 60.6080666047668 1.35521514119801
5.48035563 61.6031566464994 1.36629510817436
5.49735563 61.1021770939996 1.36072815950159
5.51435563 59.9833036517209 1.34821210061102
5.53135563 61.6923791919395 1.36728418264799
5.54835563 62.2572781644112 1.3735298274156
5.56535563 60.4137678787983 1.35304110756158
5.58235563 59.3569646645986 1.34115468866467
5.59935563 59.2918853280207 1.34041926195456
5.61635563 59.778419405736 1.34590759516368
5.63335563 60.921534865109 1.35871524504751
5.65035563 62.2201901705986 1.37312064590114
5.66735563 61.6972043228731 1.36733765113387
5.68435563 61.535747216781 1.3655473674061
5.70135563 60.6363988433594 1.35553186300321
5.71835563 60.3881629462678 1.35275435009653
5.73535563 60.0251970661702 1.34868282618321
5.75235563 60.4778571054726 1.35375859610548
5.76935563 62.1746366673687 1.37261789985821
5.78635563 61.1611608894529 1.36138477727702
5.80335563 60.0743866887762 1.34923532427296
5.82035563 60.8139273625888 1.35751474530291
5.83735563 60.8461945850126 1.35787483897954
5.85435563 59.2214300382499 1.33962262933928
5.87135563 60.4384189494114 1.35331712502697
5.88835563 62.4333690035639 1.37547092765906
5.90535563 61.6930186547307 1.36729126881573
5.92235563 60.5318192260858 1.35436241542123
5.93935563 62.9023597681968 1.38062743496853
5.95635563 62.297429126516 1.37397266443758
5.97335563 63.3752580276894 1.38580747742081
5.99035563 63.2102816396436 1.3840025577972
6.00735563 62.2528922385558 1.3734814450717
6.02435563 61.2492112156354 1.36236437985735
6.04135563 61.4080225610756 1.36412945445711
6.05835563 61.1731252045677 1.36151792746371
6.07535563 62.0175473150139 1.37088278696848
6.09235563 63.456416048283 1.3866945223923
6.10935563 60.7339588800242 1.3566219061936
6.12635563 59.6550654011537 1.34451822396739
6.14335563 60.8308212987185 1.35770328907802
6.16035563 62.0066511512798 1.37076235315486
6.17735563 64.1761236319797 1.39453613045733
6.19435563 63.7627025922253 1.39003708902148
6.21135563 62.3237644133729 1.37426304673354
6.22835563 62.1722646715782 1.37259171655334
6.24535563 61.9916570245487 1.37059660781353
6.26235563 63.1542710508407 1.38338924002589
6.27935563 63.0911295102584 1.38269751189541
6.29635563 63.5340650154787 1.38754268310519
6.31335563 61.5623763954365 1.36584280114421
6.33035563 62.3650636484888 1.37471830335912
6.34735563 61.8714320940355 1.36926691394974
6.36435563 61.5925710126906 1.36617771385684
6.38135563 62.4670821836637 1.37584224544584
6.39835563 62.1339663433768 1.37216889082606
6.41535563 62.5593895117652 1.37685840815753
6.43235563 63.7183303509427 1.38955334387821
6.44935563 63.0366184361711 1.38210005378476
6.46635563 62.1155007447459 1.37196497818127
6.48335563 62.1318181854548 1.37214517062015
6.50035563 61.8987179250002 1.36956880988142
